               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 119,            0.040317,            0.026207,             0.01322,             0.73867,             0.58182,             0.64272,             0.38299,            0.043942,            0.017181,            0.015977,           0.0042445,           0.0042445,           0.0042445
                 120,            0.040222,            0.026036,            0.013464,             0.73887,             0.58204,             0.64318,             0.38328,            0.043932,            0.017183,            0.015983,           0.0041768,           0.0041768,           0.0041768
                 121,            0.040111,            0.026098,            0.013363,             0.73559,             0.58476,             0.64329,             0.38348,            0.043919,            0.017186,            0.015982,           0.0041094,           0.0041094,           0.0041094
                 122,            0.039908,            0.026112,            0.013233,             0.72751,             0.58888,              0.6435,              0.3837,            0.043901,            0.017188,            0.015994,           0.0040424,           0.0040424,           0.0040424
                 123,            0.040058,            0.025903,            0.013034,             0.73148,             0.58789,             0.64408,             0.38388,             0.04389,             0.01719,            0.016006,           0.0039757,           0.0039757,           0.0039757
                 124,            0.039972,            0.025938,            0.012979,             0.71954,             0.59631,             0.64416,              0.3839,             0.04388,            0.017195,            0.016019,           0.0039094,           0.0039094,           0.0039094
                 125,            0.039554,            0.025556,            0.013346,             0.72439,             0.59324,              0.6437,             0.38335,            0.043869,            0.017197,            0.016024,           0.0038434,           0.0038434,           0.0038434
                 126,            0.039812,            0.026019,            0.012792,             0.71414,              0.6018,             0.64471,             0.38418,            0.043856,              0.0172,            0.016034,           0.0037779,           0.0037779,           0.0037779
                 127,            0.039704,            0.025679,            0.012645,             0.71602,             0.60093,             0.64477,             0.38422,            0.043848,            0.017199,            0.016045,           0.0037128,           0.0037128,           0.0037128
                 128,            0.039363,            0.025459,            0.012529,              0.7211,             0.59711,              0.6449,             0.38416,            0.043837,              0.0172,            0.016047,           0.0036482,           0.0036482,           0.0036482
                 129,            0.039132,            0.025689,            0.012648,             0.71587,             0.59995,             0.64428,             0.38414,            0.043826,            0.017203,            0.016055,            0.003584,            0.003584,            0.003584
                 130,            0.039382,             0.02543,            0.012409,             0.72535,             0.59327,             0.64454,             0.38391,            0.043818,            0.017204,            0.016075,           0.0035203,           0.0035203,           0.0035203
                 131,            0.039273,            0.025564,            0.012155,             0.70868,             0.60429,             0.64469,             0.38421,            0.043806,            0.017204,            0.016088,            0.003457,            0.003457,            0.003457
                 132,            0.038896,            0.025652,            0.012139,             0.72446,             0.59346,             0.64505,             0.38432,            0.043795,            0.017206,            0.016099,           0.0033943,           0.0033943,           0.0033943
